# pos_x 	 Vel X 	 pos y	 Vel Y
-7.095774768035880697e+00	-7.464449238895822791e-01	-9.136625315926554691e+00	-1.722702071212663111e-02
3.302084339573704952e+00	-5.120913904809237804e-01	3.699780788883190397e+00	1.501242470894387226e-01
-1.484594232917006984e+00	-6.167340429974635940e-01	-1.130429172956412431e+00	-1.386451356586538008e-01
-6.379027061192890535e+00	2.490894929775541999e-01	6.383992463722450772e+00	2.007365122705285776e-01
2.846735312431532883e+00	-3.215823030437432450e-01	-5.335555960818945564e+00	1.667012755430371806e-01
5.368751959842899879e+00	-8.928033713619459855e-02	-1.937532772942400228e-01	-1.082331393378126033e-01
-4.997783118096173816e+00	2.765822071492901948e-02	5.573171497883330217e-01	1.156003499084766808e-02
-9.651323684171838835e+00	-1.413886962562000416e-01	2.457934278111555848e+00	3.832103287775307510e-01
-8.465921616640294189e+00	-3.167658893075542270e-01	-4.789744244537807560e+00	-2.171793478081463225e-01
-2.023275929461956668e+00	-1.956598476371101680e-01	-3.204836784390546978e+00	-1.143676883381714582e-01
-5.610931853864493668e+00	1.363697562587670720e-01	9.346299644646519411e+00	-3.730306245543790755e-02
-3.270697296518801700e+00	7.261834865981137144e-02	-5.406161713502592114e+00	4.790539499749091878e-01
-6.910234890712415812e+00	-2.739836966691587272e-01	-1.963645186468048198e+00	-2.873831920444218091e-01
3.969490420749518300e+00	3.100659211411623262e-01	-6.030108786139385391e-01	-1.235897967040514023e-01
3.433774388365135710e+00	2.346048016735874930e-01	-4.343484638176129842e+00	-2.523082821870640258e-01
-8.259418840917087223e+00	-6.205115406809926792e-01	2.990738399003752268e-01	-5.585980012149398960e-02
-1.640014009340775791e+00	1.777880877057482212e-01	-7.276738288814287081e+00	-8.931025465184756762e-02
-2.096576862982022060e+00	3.568456545708593164e-01	-4.865508564682626158e+00	2.006757261303264706e-01
-1.784926187848070445e+00	-4.141580337313954252e-01	-9.867177053479581517e+00	5.855959898858494050e-02
-9.653840115730076832e+00	9.659290741945358860e-02	9.092573363788106988e+00	-1.105575663579567817e-02
2.282428436514033265e+00	1.368393001292956823e-01	4.952093066494044571e+00	3.527812664546122190e-01
-2.662910086298408974e+00	-1.239064542810291714e-01	-3.921643158719416711e+00	-2.779600744577352400e-01
4.099232710330805496e+00	-3.052970502897673910e-01	5.539431527403611000e+00	1.377346686129530748e-02
-6.804304110217778145e+00	-6.156034432570615250e-02	-1.996929727371897112e+00	3.246033504972029582e-01
6.309424781904231949e+00	5.783125799860480004e-03	1.060439337998621667e+00	6.878421668444349990e-01
8.717093276638582466e+00	-9.696503437264716863e-02	1.760043571299074738e-01	-5.735600238427303044e-01
4.909510178742258368e+00	2.058020524130265150e-01	-4.240329354913312088e+00	4.463912007218501926e-02
3.000326387696462316e+00	4.118798878589459700e-01	2.295714327996645210e+00	-5.050599116517257015e-01
8.598619862088268562e+00	2.403236242394497513e-01	-5.992665501823888796e+00	2.360767002432572481e-01
-5.479264689397705723e+00	-5.950909577152397878e-01	-2.099407639771127876e+00	-2.911818631742306152e-01
-7.870845994032060755e-01	-5.576549402271824274e-01	4.984690168519355424e+00	4.567826767995909476e-01
-8.410647514927587665e+00	-2.735915237870992223e-01	1.020017197140865406e+01	-2.475916278503832169e-01
8.512918169370323085e+00	1.949099585947534907e-01	-8.525405222259829330e+00	1.596054652526865125e-01
3.112679359219798769e+00	-3.805518603879853856e-02	4.797836909996229693e+00	-2.750121362349130516e-01
-8.589853281902938065e+00	-2.101405578632354332e-01	-8.967648285574018274e+00	-1.506081159075492448e-01
-1.323073100452656359e+00	-5.239588252865855500e-01	-4.266995078773208938e+00	1.439474289212748781e-01
4.922514845035956377e+00	2.935603449006189414e-01	-5.083380086655716390e+00	7.310976644738552410e-02
4.792389806405364716e+00	-5.282039611936069079e-01	-7.070075654815619615e-01	-2.126817918870655549e-02
-9.483871979390501750e+00	-8.390957973732454667e-01	2.532531476738506981e+00	-7.818638872863536982e-02
-2.929266484491671374e+00	1.350013701316146730e-01	9.530119626202713690e+00	2.240919627532929337e-01
-9.301436983176769147e+00	4.852947863351980695e-01	-1.751700046756655471e+00	5.344712499788532023e-01
-7.617397995854892301e+00	6.122123882274738138e-02	9.176150260069317000e+00	-1.872918891696530863e-01
-8.130315540573079147e+00	-4.002056505889417526e-03	2.197054331744307643e+00	-1.664988509658393567e-01
-6.387498768802053917e+00	1.159953822092102266e-01	-7.931151765428022138e+00	-2.612393578347529943e-01
-2.071949292782228280e+00	-1.189462522820855100e-01	-5.798053185202212134e+00	-4.444213340471599438e-01
-6.357292301467709628e+00	8.154830023860264177e-02	2.809771409769560968e+00	1.865005252985457718e-01
4.364072143276094273e+00	-3.820906515503044720e-01	-5.103973510009240044e+00	-5.001850729531404083e-01
6.188344276179576831e+00	2.476247186460291960e-01	8.696038958849452882e+00	2.809294559801635560e-01
-3.699112871685678261e+00	7.344812520474811035e-02	5.242698736571732576e-02	4.496749234000164130e-01
-9.225497068065926953e+00	-2.502603110201963577e-01	9.098006361954176668e+00	-8.059674836161810629e-02
1.910918556625577747e+00	9.016841787201065883e-02	7.009816925744276617e-01	-3.747836836676431971e-01
-5.169483302342993136e-01	-6.962487267762927923e-01	1.004950480598354901e+01	-4.108452070390699040e-01
5.237270045217580439e+00	-9.754841637754475825e-02	3.555950577115109645e+00	7.941425638675102261e-02
7.144523701743034749e+00	-4.005859778691181483e-01	-9.958835324591925442e+00	-7.029824715687167658e-02
8.070906745118689329e+00	4.675954550681400423e-01	-4.878770863777150524e+00	-1.986042505684859627e-01
-8.362124721974792507e+00	-1.890507893431141867e-02	-7.564868285995554942e+00	-1.985969402699422071e-01
5.158850330578881760e+00	-2.787930936927280334e-01	2.416366412342763059e+00	-1.704741064200781253e-01
-6.247039345588246917e+00	1.539103003050096841e-01	-1.343352408639718609e+00	-1.029596410607866996e-01
-1.000387219190147192e+01	8.030056693940931245e-01	8.480953749475546033e+00	-1.125346255131494111e-01
3.357995910053655386e+00	3.142311267528203333e-01	-8.871601452850537584e+00	-2.445504446476106097e-01
9.896410841005327086e+00	2.990127409802673109e-01	-8.617200508425835181e+00	-7.445934566796719167e-01
-2.417806372075306687e+00	3.944447030804487664e-02	-3.693570537544188070e+00	-5.988416482813808672e-01
2.676322352871778887e-01	-1.125621882700943988e-01	-6.747129277320724761e-01	4.439667660697420026e-01
2.135891004600162013e+00	-6.668784952810566206e-03	-2.949549653744186539e+00	3.742928644204899236e-01
-8.404834713394526702e+00	-1.096938120204842167e-02	2.662884209699426297e+00	-2.795044203711839481e-01
-5.885879625264386128e+00	2.170351492762433998e-01	-4.251210547051700317e+00	4.216640599049519822e-01
1.255856400976109510e+00	1.582750438994444397e-01	5.995570726347589918e-01	-2.024070167898703865e-01
3.913366513281535397e+00	1.503457131624810206e-01	6.098420283219830651e+00	-4.032775778150855112e-02
4.585775436832526530e+00	2.697139961164962130e-01	-7.215884016359503050e+00	3.186552446517491588e-01
-2.034081794134557697e+00	2.015930683951597524e-01	-7.176488050478986302e+00	-2.081740618982971247e-01
-6.401305124422944637e+00	-1.661505524910198706e-01	-5.484804399954829712e+00	3.176261353090060746e-01
-9.788261011871290052e+00	-1.284009484940877022e-01	9.057606643948988179e+00	1.550059519910980954e-01
4.361367260066817408e+00	1.751473770563730936e-01	-2.622929798714899619e+00	-4.043011890909229550e-02
2.701568231170278445e+00	-2.136842978341036217e-02	-8.515991920403191973e-01	-1.439688320686702827e-01
3.079399934218607804e+00	4.787193510705279875e-01	-8.728309618080764665e+00	1.235962905319340915e-01
-1.013439518145330176e+01	1.499226479756132213e-01	-8.821531453313756543e+00	1.453774807263215618e-01
2.975235533236490593e+00	4.515799543957234041e-01	-5.242587057415031282e+00	3.209817649103478554e-01
7.216717103972630554e+00	2.822477737217571336e-01	-3.200013231232090583e+00	-2.126518500761748198e-01
4.859925673167256654e+00	1.415462029426309554e-01	-4.887906469672507193e+00	-2.812084117023490037e-01
-2.063364117271279330e+00	1.846258475536592669e-01	-9.427234712858494348e+00	2.750953268200830304e-01
-4.185782749598139674e+00	-5.262830464824990173e-01	7.308398826291749195e+00	-1.744621238895165682e-01
3.589182957496465765e+00	4.578861940004003150e-01	-5.090304948306546784e+00	3.947262083357971352e-01
7.110290569579992059e+00	-5.214726507343089290e-01	-6.834541674723611848e+00	3.115105604313665455e-01
-9.033695000677866460e+00	1.599851651365487293e-02	-9.984537765006873400e+00	-1.919381754887010405e-01
-1.024138268066769974e+01	4.684096036419014841e-01	-6.578303696256744715e+00	3.832573133656390074e-01
-1.645383471229087680e-01	-1.699084449996156043e-01	-1.938502622077951987e+00	3.045052395510041143e-01
6.248369749445970456e+00	3.186012612059592186e-01	-7.536120147335788388e+00	-4.136157978852633005e-02
8.593763459408393146e+00	4.682062471030860595e-01	4.327424139095742639e+00	-2.874713026840445759e-02
2.359621113741640741e+00	-1.889803866760076667e-01	7.170786755284720648e+00	-2.351823159701166288e-01
-4.495430456620074899e+00	2.972698460073368992e-02	-1.528274720566835221e+00	2.225447852873418605e-02
-3.857460359544622630e+00	-2.287039830582437705e-01	2.562620785979355276e+00	-2.167284495020283530e-01
4.042353258985279751e+00	-6.095319853645384534e-01	-3.616005206311587283e+00	3.055897451612286098e-01
5.362141247849484316e+00	-3.998075365733892717e-02	4.138901983269708040e+00	-6.602275216621099618e-01
-9.005603801494939109e-01	-2.290875996665964198e-01	1.992517576517531808e+00	-3.663627834921997506e-01
5.939279082048555480e+00	3.939931093383592375e-01	4.346151512906367032e+00	-3.425353598503285135e-01
-8.058518524855669440e+00	3.561000664591786741e-02	-3.286776101512171255e+00	2.003909673601405039e-01
-7.481006323387219048e+00	3.743855249429343668e-01	-9.316500857924626899e+00	-1.511499557976334895e-01
8.298511233702381418e+00	2.215319639559495679e-01	3.685245921056161666e+00	-1.217564844327062024e-01
-7.708015337211379103e-01	-3.173056511412652991e-02	5.396346680194061385e+00	-2.176315043390772141e-01
4.809137643755357905e-01	-5.372440037639171218e-01	-6.106198441167002500e+00	-4.411909039755684270e-01
3.565432608522049129e+00	-1.121174733993183792e-01	7.375359433925335217e+00	-2.322460541740671014e-01
1.663902317272429654e+00	-2.198703346940303616e-01	7.653553082538881114e+00	3.142301420558129554e-01
-6.465627259575855490e+00	-2.543354445207663961e-01	-3.617692737848456908e+00	-2.543466184106550898e-01
9.153918127462956633e+00	-7.196349868883909762e-02	3.974187698472470665e+00	1.239483803324743366e-01
-2.468397240455997288e+00	-2.008174812257385589e-01	-2.388447392446016782e+00	-1.694913051688302363e-01
-6.068944434876345717e+00	-1.800559945899771544e-02	-3.531608635062243540e+00	1.576825718590313119e-01
1.034825345828885013e+01	-3.821960705915959933e-01	-4.067151939240468472e+00	1.902227659006416050e-01
-8.724399940974416623e+00	4.846311252677355796e-02	-3.677806691160727670e+00	4.657748405432609040e-01
-6.105090450667842283e+00	-3.734034465177315520e-01	-9.409264196034278882e+00	-5.185564111187808412e-02
-7.564326838586359347e-01	-5.767771088049544748e-01	5.884509558243602889e+00	6.316781394098881612e-03
6.955361970213878919e+00	6.815776936182502133e-02	-5.808242585530419611e+00	1.270584111747624645e-01
9.826834038299034901e-01	-2.698430542989438061e-02	6.217849246468545310e-01	1.581808771352099796e-01
-7.360750351370447531e-01	4.187481167633762616e-03	-5.848782271620905249e+00	-3.921706016191444100e-01
6.460080470980707368e+00	5.155590387978685740e-01	2.339512187348462113e+00	1.094302470542565242e-01
8.061797361837617970e+00	-1.546632577551091681e-01	-7.015520283185030515e+00	5.231675129419042225e-01
9.982463545967750207e+00	4.527482816569882579e-02	6.994340265184228578e+00	6.275436444482068721e-01
5.773447540358350949e+00	5.319757779543414777e-01	-7.378358487963207146e+00	-8.823818249718355655e-02
-1.680343412124109648e+00	2.252311383847162007e-01	3.549592396841394049e+00	-1.439354040678714475e-01
3.694483307022863539e+00	-2.354704451466536064e-01	4.936194900283050746e-01	7.697893124175261281e-01
-4.557619898527728530e+00	-7.043249841117123211e-02	-3.098019859454407054e+00	-3.045706762000924966e-02
7.662161861691764386e+00	5.047222923103300563e-01	7.039767099947564333e+00	-1.077306184485670587e-01
7.074037391867071811e+00	-4.025692672005166672e-01	-8.763263460631151247e+00	2.049572695353528984e-01
8.670493613902102936e+00	3.088891888087415549e-01	-8.549053779132878006e+00	2.109679663147651651e-01
8.102624812433301571e+00	4.092306256394537267e-02	1.032207026370081993e+00	-3.771337123561545324e-02
-6.462672829588786527e+00	4.479682483766198597e-01	1.093742711233926856e+00	-5.120809111936821534e-01
6.861167958329908778e+00	-2.192980340537460660e-01	-3.289766975682821393e+00	-1.618284657767205675e-02
-2.505713861000772313e-01	4.119148122782848587e-01	-4.285858282879041248e+00	-1.022700155722760240e-01
-9.230579974873588611e+00	-5.796633812463594104e-01	-5.362742169854657348e+00	2.497675334838763694e-01
-4.923372361483041360e+00	7.046171285702627074e-01	-5.187249976368908833e+00	1.401910069989768283e-02
-4.768870144364147023e+00	-2.858481550931504800e-01	3.293167849053550089e+00	-2.878354746420631050e-01
-1.612051787634236177e+00	-3.078220621747647656e-01	2.759172884643023238e+00	3.012889048130543701e-01
8.560626812515797823e+00	-2.829426128509265892e-02	3.115740720430082877e+00	3.799347491792228193e-01
6.105532932580000072e-01	-1.163471051384079857e-01	-1.391574392655163805e+00	3.696213190166394158e-01
-2.059325597771325622e+00	-8.365191185241249716e-02	9.351275822261690962e+00	-4.006495459745670340e-01
-5.909033685473447095e-01	1.533851662414668360e-01	-1.687196870935586457e+00	-1.519418498408539875e-01
8.818143050505774738e+00	-2.207298429823666835e-02	-7.393313850807069265e+00	1.974938767428617015e-01
-3.456701899703555458e+00	-7.780235331132218102e-02	-4.424653777150788336e+00	-4.886282748537039144e-01
9.453700838261924755e-02	-6.361307976377000850e-01	-1.031418388504022454e+00	-4.416986379108698429e-02
-9.613296140894970199e-01	-9.952543885999924622e-02	-9.883824286027373063e+00	1.276478420877549640e-02
1.094076538898758555e+00	2.520447538318186798e-01	-7.810631002556078784e-01	-3.009074443103081919e-01
-5.418689537197528772e+00	5.277744087409584894e-01	-6.767182917028686795e+00	2.318594249071607716e-01
1.456267564856502439e+00	4.041895654776355568e-02	-4.876773350523476935e+00	2.201116511810134735e-02
-5.328138219863373770e+00	-1.540528259372540565e-01	-9.661327032949388993e+00	-8.179871632533597392e-01
-2.851612088146701085e-01	-1.696000799996780495e-01	-2.849842733133776118e+00	4.585280978525578255e-01
4.501412580122297058e+00	-5.619883463265477191e-02	5.871826222951948893e+00	7.156093213237506578e-01
-1.158343154265972785e-02	1.621633286936954299e-01	7.195354994052656217e+00	-5.371416262719923979e-02
1.078166424656846534e+00	2.369431265618655857e-01	-9.587676867205169984e+00	1.074048876907611610e-01
-7.522276666965111325e+00	-2.453763364741659847e-01	-3.887575296021837268e+00	-3.398497763876112132e-01
1.898792827597661215e-01	-1.022568586286345810e-01	-5.377542392502745905e+00	-2.673379430312717783e-02
9.256174548739021901e+00	7.932077689033156798e-02	5.043589001783232106e+00	-2.564823691721810350e-01
-4.250086461089754297e-01	2.040549559369900234e-01	3.792716260351638446e+00	-2.250558106502865696e-01
1.813885939358167665e+00	-5.029378270867853606e-01	4.683414095877671102e+00	5.594484925016609544e-01
8.524296985288710715e+00	8.420480509527119573e-01	6.142126315675816572e-01	7.799154674998577674e-02
5.856260234386423846e+00	7.045520097904767187e-02	-8.514291780856080294e+00	-1.223970255513470856e-01
1.478094369657710239e+00	3.371992461775716321e-01	-2.550048463036659552e+00	-2.451426302299206661e-01
-4.113955064340364842e+00	-2.792150853636235150e-02	6.416821579416535748e+00	-1.976130526836100409e-01
-3.758723863964133827e+00	-3.375015998561458064e-01	-9.454607189670994671e+00	-2.324933777266368073e-01
-2.575769964412265800e+00	-1.238672732718614465e-02	9.725801694407767428e+00	-3.046845025250546207e-02
9.290371333189886283e-01	-2.603362715537207994e-01	-6.416055493383968411e+00	-2.683071144225176452e-01
7.565873725090648705e+00	2.609475160226555901e-01	9.125480887844957811e-01	8.211872873820562357e-02
-1.544452537542183368e+00	-3.156135894589487956e-01	1.513417532457183912e+00	8.652581890932833364e-01
-2.374609054463343583e+00	1.379828382341320991e-01	7.803869954099839745e+00	-6.770156470963134554e-01
-3.492106810029946828e+00	1.938298103600749889e-01	-1.756927146296863196e+00	1.108771967978444961e-01
-6.683249947799285273e+00	-6.501822936519717766e-01	-5.644644247706172457e+00	-3.132676396393545004e-01
-5.077262492909754066e+00	1.790370231509960663e-02	3.585847487932051436e+00	-1.770792301276156999e-01
1.208052408342983330e+00	-2.068262839536649522e-01	8.032106865955235264e+00	1.897995455232050765e-01
-1.666971326030683320e+00	5.976153627021070225e-01	4.657029579299907240e+00	-6.219030972399355178e-02
-9.914234168448016860e+00	-1.053829438538102931e-01	2.651627955559207717e+00	-8.131795631363161747e-02
-4.235278220248740233e+00	3.342339231407624456e-01	5.713929647565694658e+00	-2.650124928888046294e-01
2.593481434931026897e+00	-3.801357581675352537e-01	-2.942070702301716967e+00	2.749767133079231707e-01
4.482067038894604671e+00	3.024431350988716072e-01	5.234514675810980400e+00	-1.182830611303011502e-02
-4.992201062179227322e-01	3.722982271955283667e-02	-1.175196168431151378e+00	2.751426109851475288e-01
-6.571064366524000278e+00	-4.034885577143007551e-02	-8.796145504169707863e+00	2.465805037886346640e-01
-7.819246016717289471e+00	2.586981245862358947e-02	9.770076190749387379e+00	-5.489200361152567209e-02
5.980023739889448464e+00	3.502095821349711646e-01	-9.326675475722929320e+00	-5.944208640130503596e-02
-8.496714446787308361e+00	-3.555810260415072088e-01	-5.967277175696816371e+00	2.577111015364771940e-01
7.716841789128558560e+00	7.475094395278623904e-02	3.750753631696606138e+00	2.328918453298994828e-01
7.387035056169811043e+00	2.210529393998789394e-01	-9.237702304730699865e+00	-3.553355293398460790e-01
1.627874399282676077e+00	-2.070866227829387951e-01	2.636087983840862847e+00	1.497264547065847995e-01
1.941181933740050713e-01	-1.390916048702381738e-02	-2.423366626437609472e+00	-1.636942063735708497e-01
-8.544651720900896308e+00	1.454100797537607181e-01	2.334130643706128883e+00	6.184506546830860485e-02
-4.468149400726054488e+00	-4.032239911507770058e-01	-9.212220697532003122e-02	1.928133122087543061e-01
6.592676037606847395e+00	1.321719870169969502e-01	3.100043865618108629e+00	-3.185603784223735024e-01
-5.823844377483674783e+00	3.600716807343448678e-01	5.891739959639689772e+00	5.272386680971091061e-02
-6.787584076942840827e-01	3.270621068691085820e-01	2.945343592971091162e+00	1.628256158392488162e-01
1.109850718932033686e+00	4.524512313203441494e-01	2.666795338520621783e+00	1.143243378402039045e-01
-2.999830554620595446e+00	1.196772416336633164e-02	-2.937894070667493640e+00	1.386819610135728992e-02
-1.883902074793921466e+00	1.163470207954666324e-01	-9.694101786209364136e+00	3.937952028564473822e-02
5.616731309881924261e+00	6.075720146248927422e-01	1.049085755249029361e+01	-6.986219283780287226e-01
-3.141164631054201184e+00	4.275335217773917895e-01	-6.316705459084011487e+00	4.952142299044826612e-01
-5.124482687345431664e+00	1.689909877093574153e-01	-2.346138672961256777e+00	-3.065075300068776931e-01
-8.162950362240815494e+00	6.582588738580298360e-01	6.278262850038325738e+00	-2.636347640871683148e-02
-7.755585116183416616e+00	-2.085915977237572105e-01	-8.760735290138311981e+00	-1.772228457206450258e-03
4.183840758674020499e+00	2.307210287777021196e-01	-1.567459535594558417e+00	-5.068704381368362988e-01
2.813458199114439395e+00	-2.612764592687833454e-01	1.824885985464415938e+00	4.742179555856581574e-01
6.821810152149563322e-01	4.176037355294894837e-01	8.977615203263397348e+00	1.544349315420198154e-01
7.339084858648431187e+00	-1.935880585792789377e-01	-8.917605056075400327e+00	2.076317706662627882e-01
-4.705312875115112092e+00	-1.689867771078855385e-01	-1.459214681779385403e+00	-1.021904838225496243e-01
-5.863498830340184043e+00	4.085446147070248731e-03	6.605132761113222672e-01	-7.025169731201671985e-02
2.318969407530434790e+00	2.067520011881938957e-01	-9.230496435232080077e-02	-6.624035373687650607e-02
-2.263217131779506897e+00	7.816909173730362051e-03	-3.366111672928701282e+00	-4.997562355772009607e-02
-4.121925097516115244e+00	3.655833882252523259e-01	-4.765816247252955939e+00	-2.116429601459057230e-01
-4.101740265668999186e+00	-7.856495946481846515e-02	-7.915303230538518697e+00	-3.250703102697942160e-01
5.641429451962773456e+00	2.841970219158604927e-01	8.506243853972941693e+00	3.556560942819559923e-01
6.684190654796648090e+00	6.012181345527626286e-01	-4.559056298191053180e+00	7.000440093581959677e-02
3.765559669246578700e+00	-1.681940888565283121e-01	8.900152246833103575e+00	-2.351150514951082793e-01
-6.343591872957443201e+00	-7.193993132930479595e-01	6.336099436940356711e+00	6.174255728372033541e-02
-8.197183115305737289e+00	-5.833515318017556267e-02	-2.392932970500950329e+00	-1.681742881344406304e-01
1.099768384041907243e+00	2.433746954053614131e-01	6.294410488943639415e+00	-4.804244126915057089e-01
5.211611866023238449e+00	6.435398161169779419e-02	-1.487113731510974590e+00	-2.588602019980005761e-02
-7.376258111576144749e+00	2.510947980387029030e-02	-6.088663348095161965e+00	-4.925854309235284667e-01
1.956631584432340087e+00	2.270867319649112481e-01	3.249946760086294351e+00	1.552077726091246057e-01
-6.155443163193585754e+00	1.268323489882313337e-03	1.001142034372627343e+01	-9.444862186574239094e-02
-6.994010380467080346e+00	4.339809921095922340e-01	-1.056181530758948384e+00	-4.563790230289460625e-01
-1.261214354100674617e+00	-5.168949945059416601e-02	2.453505270235105229e+00	1.440414666064649685e-01
-2.304410912450525206e+00	2.616605093178006602e-01	-3.104822410746352457e+00	-6.040477997716705433e-02
4.396160619700954619e+00	-9.472929571950727823e-02	6.495190579799031916e+00	-3.996233588812262427e-01
9.228387964917670772e+00	5.163595342101228169e-01	-4.244001582095870084e+00	1.714277208940291619e-01
1.002741584623279003e+01	-3.714773843496967792e-02	4.029496855541924383e+00	-2.112604847233604255e-01
1.802151917169527939e+00	7.900536501090517361e-02	6.132940555038206121e+00	3.024603835092109505e-01
-7.611378357591016552e+00	1.006790228319136560e-01	-8.036023802848795583e+00	-1.038063302156974205e-01
8.248304823882326886e+00	-8.207073029616883397e-02	1.345104898202771126e+00	-6.459864331225219358e-02
2.734180246116978630e+00	3.233774973262997562e-03	2.604895983025452999e+00	-1.638717631807622699e-01
-4.910676560969726268e+00	3.313839568802717794e-01	-1.887278074144602691e+00	-5.752431789599502521e-01
5.858788635176788162e+00	1.756792761516891288e-01	-5.886867950089102131e+00	1.837048503264010757e-01
8.095582219648491673e+00	8.674565028095099564e-03	6.831824460511598751e+00	-2.657226062321735305e-01
-2.897360607736678251e+00	5.545911088891338769e-01	2.387425135077846594e+00	-5.446517707098332828e-01
3.165484223520223850e+00	-2.060441260965433508e-01	3.263366859610741688e+00	-3.442213875295697667e-01
7.336545305723898291e-01	9.034247361665831422e-03	-8.258759562177580449e+00	3.819372646498709334e-01
-3.222535662483390517e+00	5.509430098061107728e-01	-5.927265471617783277e+00	-2.338965780323126187e-01
-8.634532608629134742e+00	1.366231929181639937e-01	-9.495358868703766220e+00	1.860204077978250548e-01
6.273606910536281944e+00	-2.868030370429064391e-01	-9.152020696388058596e+00	2.983426235744499611e-01
8.439170600226557184e+00	-1.306898348615275485e-01	9.196270139727205972e+00	2.883423874288427169e-01
6.241910427366658354e+00	3.740988977143543948e-01	-2.796604111643644419e+00	-4.687022751187124026e-02
-7.312675686678212550e+00	5.787876533562700404e-02	-5.200126812203798465e+00	5.317355238695128505e-04
-3.057535955726669030e+00	3.677592425771240847e-02	-9.034007557992222104e+00	2.891263012701970614e-01
4.997871767536198107e+00	9.214834579322186969e-02	5.618732370351063876e-01	3.651245653207090269e-01
6.804079439387642481e-01	-3.337274023167928205e-01	-9.856619884035591639e+00	-2.477876282925025875e-01
5.473301791384090009e+00	3.632701285743833441e-01	-1.578217299969158161e+00	-4.537414734445207043e-01
2.254760332951200041e+00	-4.263991552556580964e-04	-3.654740621194511263e+00	-1.448445719519301893e-02
-4.279338591329730157e+00	2.012393795471212332e-01	5.717368175463431790e+00	4.425953194056570644e-02
-9.476874283786063557e+00	-4.537214031099231354e-02	-5.527972118980904348e+00	2.306584296411250679e-01
-4.952276706911086457e+00	2.318823254345236951e-01	-5.999387585683413349e+00	3.116210689883973095e-01
-1.794884442725224849e+00	-2.626558024206528397e-01	-9.139829203305779970e+00	3.852184623514272044e-01
8.248177692554358842e+00	4.062602300311252135e-01	4.263097730983690603e+00	2.052525311851355616e-01
-6.077788096095424031e+00	4.865272521679232520e-01	3.084411185863968008e+00	1.308597904347501110e-02
-4.451158047455662015e+00	7.537642333957388086e-02	-8.499341285700916515e+00	1.407168873289879329e-01
8.476453003943078546e-01	-6.403195385319436495e-02	-8.229360470570542319e+00	-1.349963358171117900e-01
5.501855228469325176e+00	-3.728146006241342403e-01	-4.112310973336952280e+00	4.854144438125461702e-01
-8.347081264434560666e+00	2.279599633266266856e-01	-7.655273767743883129e-01	-6.707671971319336679e-01
-4.250263303788533342e+00	-5.629711288464996910e-01	-6.983497947325769672e+00	1.590022360583147054e-01
3.372023557000865868e+00	3.615955424324499012e-02	5.272388717838341954e+00	3.246333560040895461e-01
9.047417789316751779e+00	-6.467318819414044073e-01	-8.319971672169774735e+00	-4.981042195937489953e-02
5.953029391023664019e+00	-2.974252171353168953e-02	-9.820027912018414185e+00	-1.163775564253715783e-01
3.695862509469526103e+00	3.417719269348396677e-02	-1.909144444146166464e+00	9.256855925339017854e-02
-3.923625559753750380e+00	3.298565515061502307e-01	-8.407831428393151896e+00	1.357780377909734437e-01
2.203823492479851431e+00	-2.995433660381639166e-03	-2.758878929744457142e+00	-2.551434770649272862e-02
5.767806833173112047e+00	-1.578815177512647161e-01	7.349625489047914684e+00	-1.469992820487659446e-01
-2.883692677367020618e+00	-1.840877281368300811e-01	-5.691690980340224471e+00	2.452471476733073530e-01
-2.807771819410855851e+00	-1.090077801650651303e-03	-7.571933030435281431e+00	-2.203491832128451067e-01
8.536296181737057509e+00	3.949291912138892108e-02	8.277746777701356251e+00	-3.415743604285448876e-01
9.134036334036228055e+00	-4.113748895756971224e-01	1.155878438949219378e+00	2.077592073689371321e-01
2.496944877173386257e-01	-1.265153474305310936e-02	2.157163719163523563e+00	3.094332392535609211e-01
-3.566017870436398729e-01	-2.635813312422230839e-02	-2.966200828998347694e-01	7.132206163043317004e-02
4.980781615015041019e+00	-7.602941891379753070e-01	-5.565062262938245574e+00	1.260398032426093481e-02
-3.926867151520766708e+00	3.304190723568613541e-01	-1.812978944439908480e+00	3.444101973582969212e-01
2.862811156337118135e+00	-4.574041569413171693e-02	-8.908817705815343047e+00	-2.193212394366438056e-01
6.522366075669056018e-02	-2.318211764240622474e-01	-9.355098822950237647e+00	-3.442039753191762363e-01
-5.875606554001146620e+00	1.061645662584334432e-01	6.146768891301567450e+00	4.104681336249330070e-01
8.154420753879626504e-01	2.437478409439349514e-01	-2.152934619303894070e+00	-9.263483607910558137e-02
-7.308797030284999607e+00	-1.373352939502384129e-01	2.768752741613316193e+00	-1.890050864993563506e-01
7.560485393906817286e+00	1.153025663565974690e-01	5.295346435652714234e+00	1.231851401227590237e-01
3.095239409591420188e+00	2.690706990027451062e-01	-5.165036575027343035e-01	2.237268148474749405e-02
-9.418023316221292518e+00	2.422226843041888900e-01	5.435926208753714128e-01	4.625381576503166392e-01
7.557593356359044279e+00	9.650588389268029144e-02	3.810401464752912748e+00	1.621758388288669847e-02
5.600693603575753521e+00	3.832715560350610229e-01	7.017483992435692208e+00	-6.051697934746521623e-01
9.441214685815307206e+00	8.400200246490940534e-03	7.721637351234707403e+00	-7.676029165717383751e-02
-2.958838227641061636e+00	1.798666988734111405e-01	7.406458567134750481e+00	1.335662557606673850e-01
-2.721395863000438009e+00	2.427964678871375251e-02	7.953419875368423320e+00	-9.624731592932009305e-02
