# pos_x 	 Vel X 	 pos y	 Vel Y
3.302084339573704952e+00	-5.120913904809237804e-01	4.300277777240944843e+00	-1.501242470894387226e-01
-1.011887083488149841e+01	6.167340429974635940e-01	-7.785395684571790653e+00	1.386451356586538008e-01
6.573626573639929305e+00	-2.490894929775541999e-01	-2.046941051639747933e+00	-2.007365122705285776e-01
2.846735312431531995e+00	3.215823030437432450e-01	8.000546082624023114e+00	1.667012755430371806e-01
-1.773675011052670891e+00	-8.928033713619459855e-02	-8.852404424319249898e+00	-1.082331393378126033e-01
-2.785125460901855199e+00	2.765822071492901948e-02	1.482119949056142749e+00	1.156003499084766808e-02
8.114398387869732332e-01	1.413886962562000416e-01	-7.505534270104242012e+00	3.832103287775307510e-01
6.738841070122301602e+00	-3.167658893075542270e-01	2.159994885322876979e+00	2.171793478081463225e-01
-2.414595624736177282e+00	1.956598476371101680e-01	-7.779544317917419960e+00	1.143676883381714582e-01
5.298648646836864984e+00	1.363697562587670720e-01	6.362054648211495689e+00	-3.730306245543790755e-02
2.538770596266109791e+00	7.261834865981137144e-02	-8.280485413352046464e+00	4.790539499749091878e-01
8.432852122760483127e+00	2.739836966691587272e-01	4.933551422598075220e+00	2.873831920444218091e-01
-8.433146424896975191e+00	-3.100659211411623262e-01	-9.748655834713732204e+00	1.235897967040514023e-01
-2.196740851800965011e+00	-2.346048016735874930e-01	4.234996956184050809e+00	2.523082821870640258e-01
-3.295326515469144013e+00	6.205115406809926792e-01	-4.169710169819140333e+00	-5.585980012149398960e-02
7.604966551358128157e+00	-1.777880877057482212e-01	-5.669153705081035000e+00	8.931025465184756762e-02
-6.378724717832334967e+00	-3.568456545708593164e-01	9.181792264440213458e+00	-2.006757261303264706e-01
5.669918419317045988e+00	-4.141580337313954252e-01	-5.182409134392773176e+00	5.855959898858494050e-02
-1.926407522173804843e+00	9.659290741945358860e-02	8.208112832924387092e+00	-1.105575663579567817e-02
6.934964640910090239e+00	-1.368393001292956823e-01	-7.748032525871997755e+00	3.527812664546122190e-01
-7.619168257539584488e+00	1.239064542810291714e-01	6.084919521759053040e+00	2.779600744577352400e-01
-1.749259937259370901e-01	3.052970502897673910e-01	6.641308876307210340e+00	1.377346686129530748e-02
-8.281752374034716979e+00	6.156034432570615250e-02	-3.944549830355114750e+00	-3.246033504972029582e-01
6.772074845893063966e+00	5.783125799860480004e-03	5.187492339065231661e+00	-6.878421668444349990e-01
9.598905268268109747e-01	-9.696503437264716863e-02	-4.412475833611933851e+00	-5.735600238427303044e-01
-1.264551393648536415e+00	-2.058020524130265150e-01	-6.691997491385035524e-01	4.463912007218501926e-02
-4.413511593764564367e+00	4.118798878589459700e-01	3.305834151300096835e+00	-5.050599116517257015e-01
-7.743386586194303867e+00	-2.403236242394497513e-01	7.227629711798511991e+00	-2.360767002432572481e-01
-9.049810435689142452e+00	5.950909577152397878e-01	4.888957076410407332e+00	2.911818631742306152e-01
-4.133014240766300418e+00	-5.576549402271824274e-01	1.330428754122628066e+00	4.567826767995909476e-01
1.019357610259516456e+01	-2.735915237870992223e-01	-9.607158256621998405e+00	-2.475916278503832169e-01
-3.961319180693903430e+00	-1.949099585947534907e-01	4.243031997955086787e+00	1.596054652526865125e-01
6.826447611591568432e-02	-3.805518603879853856e-02	-2.902502904581334420e+00	2.750121362349130516e-01
5.279423537070607075e+00	2.101405578632354332e-01	9.724873643242335497e-01	1.506081159075492448e-01
-2.370990751025827237e+00	-5.239588252865855500e-01	7.248799234928784863e+00	1.439474289212748781e-01
-7.994140330591271493e+00	-2.935603449006189414e-01	7.654012291351235397e-01	7.310976644738552410e-02
3.735981884018152677e+00	-5.282039611936069079e-01	-2.408461900578090287e+00	-2.126817918870655549e-02
7.298043968074406251e+00	-8.390957973732454667e-01	-3.722379621552328821e+00	-7.818638872863536982e-02
7.870843126037510906e+00	1.350013701316146730e-01	-7.052685617540962681e+00	-2.240919627532929337e-01
-9.301436983176769147e+00	-4.852947863351980695e-01	3.861849531587572271e-01	5.344712499788532023e-01
-2.719698890035114669e+00	6.122123882274738138e-02	-5.807200873502920579e+00	-1.872918891696530863e-01
-8.450480061044245872e+00	-4.002056505889417526e-03	-9.124867533932757624e+00	1.664988509658393567e-01
2.892131807934759102e+00	1.159953822092102266e-01	8.788167135996165058e+00	2.612393578347529943e-01
-8.495046916014841187e+00	1.189462522820855100e-01	-4.649971766362918646e-01	-4.444213340471599438e-01
1.665717176204988270e-01	8.154830023860264177e-02	2.436770359172470535e+00	-1.865005252985457718e-01
5.892434749477311051e+00	3.820906515503044720e-01	-4.103603364102959894e+00	-5.001850729531404083e-01
-5.697642218829817473e+00	-2.476247186460291960e-01	-9.283446223881012926e+00	2.809294559801635560e-01
2.176737144694174120e+00	7.344812520474811035e-02	-5.343672093434479464e+00	4.496749234000164130e-01
8.793245325388209466e+00	2.502603110201963577e-01	2.650266493024744818e+00	-8.059674836161810629e-02
9.124391986386449105e+00	9.016841787201065883e-02	8.946222733262576554e+00	3.747836836676431971e-01
-6.086938144444641097e+00	6.962487267762927923e-01	2.654291079280291399e+00	4.108452070390699040e-01
-2.566603264985997335e+00	-9.754841637754475825e-02	9.909091088055197005e+00	7.941425638675102261e-02
4.741007834528323528e+00	4.005859778691181483e-01	-4.475572046355905442e+00	7.029824715687167658e-02
4.330143104573570767e+00	4.675954550681400423e-01	6.821481521404582082e-01	1.986042505684859627e-01
-9.874531036719728760e+00	-1.890507893431141867e-02	3.159366488581321075e+00	1.985969402699422071e-01
-3.204942480202959576e+00	2.787930936927280334e-01	-8.834924611382403370e+00	1.704741064200781253e-01
6.065784678812532249e+00	1.539103003050096841e-01	-9.580123693502670790e+00	-1.029596410607866996e-01
6.056241195980389236e+00	-8.030056693940931245e-01	-5.218162915763895349e-01	-1.125346255131494111e-01
-7.954324653047873284e+00	-3.142311267528203333e-01	8.246929672482206541e+00	2.445504446476106097e-01
-6.848302653889643210e+00	2.990127409802673109e-01	6.274668625167603153e+00	7.445934566796719167e-01
7.377512525682873301e-01	3.944447030804487664e-02	-9.681987020357995632e+00	5.988416482813808672e-01
-8.737342826320370293e+00	-1.125621882700943988e-01	-6.890247652708461956e+00	4.439667660697420026e-01
1.602388208375310263e+00	-6.668784952810566206e-03	-6.692478297949083554e+00	-3.742928644204899236e-01
-9.282385209558432493e+00	-1.096938120204842167e-02	-6.911688347547799705e-01	2.795044203711839481e-01
8.872510525520159064e+00	-2.170351492762433998e-01	-9.311179265911123437e+00	-4.216640599049519822e-01
6.320657805758332692e+00	-1.582750438994444397e-01	-4.663025363901869724e+00	2.024070167898703865e-01
4.214057939606497882e+00	-1.503457131624810206e-01	2.872199660699161328e+00	-4.032775778150855112e-02
-5.663356415594330784e+00	-2.697139961164962130e-01	2.343773323192971603e+00	-3.186552446517491588e-01
6.029640941671830845e+00	-2.015930683951597524e-01	3.648563168232461074e+00	2.081740618982971247e-01
-4.198852347462236345e-01	1.661505524910198706e-01	2.324660356072799638e-01	-3.176261353090060746e-01
-2.978892632061919121e-02	1.284009484940877022e-01	-1.172786187463496166e+00	-1.550059519910980954e-01
1.909303981277593820e+00	-1.751473770563730936e-01	-5.857339311442267160e+00	-4.043011890909229550e-02
9.920938484974409777e-01	-2.136842978341036217e-02	-7.762103131336484552e+00	1.439688320686702827e-01
2.070838277954397677e-01	4.787193510705279875e-01	1.159393624473946671e+00	1.235962905319340915e-01
1.859416656595742179e+00	1.499226479756132213e-01	2.808667004791971511e+00	1.453774807263215618e-01
-1.540564010720743227e+00	4.515799543957234041e-01	-1.068788188494657065e-01	-3.209817649103478554e-01
-9.718149319332789915e+00	-2.822477737217571336e-01	2.024163699867076449e-01	2.126518500761748198e-01
4.010648455511472754e+00	-1.415462029426309554e-01	6.922846821826150077e+00	2.812084117023490037e-01
7.537179955518994667e+00	-1.846258475536592669e-01	7.628675549986656534e+00	-2.750953268200830304e-01
-5.238348842563137708e+00	-5.262830464824990173e-01	-6.648571084869574932e+00	-1.744621238895165682e-01
-9.896789825075368308e-01	4.578861940004003150e-01	-5.879757364978140721e+00	-3.947262083357971352e-01
6.067345268111372647e+00	-5.214726507343089290e-01	2.510775138217383073e+00	-3.115105604313665455e-01
-7.753813679585491059e+00	1.599851651365487293e-02	4.986639923111813033e+00	1.919381754887010405e-01
-6.494105851532486540e+00	-4.684096036419014841e-01	-3.512245189331633544e+00	-3.832573133656390074e-01
-6.281242367109069136e+00	1.699084449996156043e-01	-1.938502622077951321e+00	-3.045052395510041143e-01
-8.407288266028153600e+00	3.186012612059592186e-01	-9.190583338876857411e+00	4.136157978852633005e-02
4.848113482583704226e+00	4.682062471030860595e-01	2.027653717623380647e+00	-2.874713026840445759e-02
-7.467358993410755374e+00	1.889803866760076667e-01	-8.821610730683213220e+00	2.351823159701166288e-01
-2.117271688561392473e+00	2.972698460073368992e-02	2.520835617318998856e-01	2.225447852873418605e-02
2.088843199969714792e+00	2.287039830582437705e-01	-5.239603396093665211e+00	2.167284495020283530e-01
-3.272030565389181689e+00	-6.095319853645384534e-01	-5.601077546993002976e-01	-3.055897451612286098e-01
2.163680955262355710e+00	-3.998075365733892717e-02	-7.745193406648270162e+00	-6.602275216621099618e-01
-9.005603801494943550e-01	2.290875996665964198e-01	7.121596545408325873e+00	3.663627834921997506e-01
-3.516555542072064888e+00	3.939931093383592375e-01	2.976010073505053199e+00	3.425353598503285135e-01
-5.209717993182250595e+00	3.561000664591786741e-02	7.534336135935422618e+00	-2.003909673601405039e-01
-2.239608974186136692e+00	-3.743855249429343668e-01	1.263996047909710763e+00	1.511499557976334895e-01
-5.879534459478386488e+00	-2.215319639559495679e-01	-6.055272833560333190e+00	-1.217564844327062024e-01
-3.309246742851268408e+00	-3.173056511412652991e-02	-8.096806588828721729e+00	2.176315043390772141e-01
-1.668062250680132586e+00	-5.372440037639171218e-01	-8.119075934601809319e-01	-4.411909039755684270e-01
-5.403965263423424759e+00	-1.121174733993183792e-01	-8.881864358259358383e+00	2.322460541740671014e-01
-4.492467054160421469e+00	2.198703346940303616e-01	-8.057954020251761662e+00	3.142301420558129554e-01
6.759815855503989113e+00	2.543354445207663961e-01	3.504012577649886495e+00	2.543466184106550898e-01
3.396838232355831266e+00	-7.196349868883909762e-02	6.205258544457008973e+00	-1.239483803324743366e-01
-1.665127315553043275e+00	2.008174812257385589e-01	-4.083360444134317646e+00	1.694913051688302363e-01
-7.509392391596153793e+00	-1.800559945899771544e-02	9.082997113660260524e+00	1.576825718590313119e-01
-3.532365182758347988e-01	3.821960705915959933e-01	8.867996142003162774e+00	-1.902227659006416050e-01
-4.847350938832528655e+00	4.846311252677355796e-02	-7.404005415506818011e+00	4.657748405432609040e-01
5.097012944864104611e+00	-3.734034465177315520e-01	-6.505348293769110057e+00	5.185564111187808412e-02
-5.370649554298271511e+00	-5.767771088049544748e-01	6.389852069771502663e+00	6.316781394098881612e-03
7.636939663832130520e+00	-6.815776936182502133e-02	4.356430308450584654e+00	1.270584111747624645e-01
-1.176061030561647014e+00	-2.698430542989438061e-02	6.949020010055247276e+00	-1.581808771352099796e-01
-4.010765417263416621e-01	4.187481167633762616e-03	3.563312167238559702e+00	-3.921706016191444100e-01
7.491198548576444516e+00	5.155590387978685740e-01	9.124187504712370611e+00	-1.094302470542565242e-01
-4.311263258571108814e+00	-1.546632577551091681e-01	-5.969185257301223402e+00	5.231675129419042225e-01
6.451026949043249914e+00	-4.527482816569882579e-02	4.484165687391399757e+00	-6.275436444482068721e-01
7.901350652175718636e+00	5.319757779543414777e-01	-5.613594838019544397e+00	8.823818249718355655e-02
3.725203909109078282e+00	-2.252311383847162007e-01	-7.965239928588326634e+00	-1.439354040678714475e-01
-5.253393608549972171e+00	2.354704451466536064e-01	4.936194900283061848e-01	-7.697893124175261281e-01
-9.910489777776721354e+00	7.043249841117123211e-02	-5.534585269055153134e+00	-3.045706762000924966e-02
7.662161861691764386e+00	5.047222923103300563e-01	-1.578682375937804361e+00	-1.077306184485670587e-01
4.658621788663972474e+00	4.025692672005166672e-01	7.633318102197067745e+00	2.049572695353528984e-01
-7.391744204152463027e+00	3.088891888087415549e-01	8.328383526048337870e+00	2.109679663147651651e-01
8.675547688328524742e+00	-4.092306256394537267e-02	-1.984862672479155155e+00	-3.771337123561545324e-02
-9.150482319848507018e+00	-4.479682483766198597e-01	1.093742711233927967e+00	-5.120809111936821534e-01
-9.366886561647300269e+00	2.192980340537460660e-01	-4.584394701896573388e+00	-1.618284657767205675e-02
-7.665038007109206575e+00	4.119148122782848587e-01	-7.558498781191866023e+00	1.022700155722760240e-01
-6.911926449888152746e+00	5.796633812463594104e-01	5.627029303435902463e+00	-2.497675334838763694e-01
9.168970209922212788e+00	7.046171285702627074e-01	-4.065721920377106002e+00	1.401910069989768283e-02
7.236752369548171693e+00	2.858481550931504800e-01	-7.365287959353346015e-01	2.878354746420631050e-01
5.775677704560117753e+00	3.078220621747647656e-01	-6.279494259748605423e+00	-3.012889048130543701e-01
6.297085909708379781e+00	-2.829426128509265892e-02	-7.522432256588157173e+00	3.799347491792228193e-01
-8.697215117814650398e+00	-1.163471051384079857e-01	-8.044758134954671291e+00	-3.696213190166394158e-01
-8.751478545964333833e+00	-8.365191185241249716e-02	2.139583994719482796e+00	4.006495459745670340e-01
8.612206605940668780e+00	-1.533851662414668360e-01	-6.245452366161201141e+00	1.519418498408539875e-01
7.052304306646834497e+00	-2.207298429823666835e-02	8.406196288621874402e+00	1.974938767428617015e-01
-9.680890164609339266e+00	-7.780235331132218102e-02	-2.470140677735972012e+00	-4.886282748537039144e-01
-1.008355575382058156e+01	6.361307976377000850e-01	-4.565007491790970207e+00	-4.416986379108698429e-02
-8.923364722889420619e+00	-9.952543885999924622e-02	-8.862641549325370960e+00	1.276478420877549640e-02
-9.222814917557906611e-01	-2.520447538318186798e-01	4.635270897329939466e+00	3.009074443103081919e-01
-4.363140719715612903e+00	5.277744087409584894e-01	8.535539126843927349e+00	-2.318594249071607716e-01
4.689784088677583007e+00	4.041895654776355568e-02	-3.115880141075363596e+00	2.201116511810134735e-02
-2.555187352992802197e+00	1.540528259372540565e-01	9.970364885131244748e+00	-8.179871632533597392e-01
-6.390764088803077669e+00	1.696000799996780495e-01	-7.435123711659350931e+00	4.585280978525578255e-01
5.505809509917705680e-03	-5.619883463265477191e-02	-1.284266990285556576e+00	-7.156093213237506578e-01
7.123603030979946737e+00	-1.621633286936954299e-01	2.898221983876729801e+00	-5.371416262719923979e-02
1.303939184093842740e-01	-2.369431265618655857e-01	-9.952858519442990826e-01	1.074048876907611610e-01
6.709550848536522061e+00	2.453763364741659847e-01	9.026716206707387613e+00	-3.398497763876112132e-01
-7.990669407530997859e+00	-1.022568586286345810e-01	-7.516245936752937062e+00	-2.673379430312717783e-02
4.496927935319134484e+00	-7.932077689033156798e-02	-4.702741026759644782e+00	2.564823691721810350e-01
4.472310296378786632e+00	-2.040549559369900234e-01	-6.109739408260973725e+00	2.250558106502865696e-01
2.819761593531738608e+00	-5.029378270867853606e-01	8.040105050887634164e+00	5.594484925016609544e-01
-4.948471829954682377e+00	8.420480509527119573e-01	6.853536371566437246e+00	7.799154674998577674e-02
8.533557871590231159e+00	-7.045520097904767187e-02	-1.904852401083335423e+00	1.223970255513470856e-01
-7.963484523314297014e+00	-3.371992461775716321e-01	1.862518881101912882e+00	2.451426302299206661e-01
-6.347675747249359901e+00	-2.792150853636235150e-02	-9.392222635272268860e+00	-1.976130526836100409e-01
9.741340130281699317e+00	-3.375015998561458064e-01	7.749902762100123965e+00	2.324933777266368073e-01
-3.566708150587166948e+00	-1.238672732718614465e-02	7.288325674207282390e+00	-3.046845025250546207e-02
-1.123079528958953466e-01	2.603362715537207994e-01	7.535914456586954024e+00	2.683071144225176452e-01
-8.090977236268685147e+00	-2.609475160226555901e-01	7.482046387840932233e+00	8.211872873820562357e-02
6.661500788390486427e+00	3.156135894589487956e-01	-8.869680736662216347e+00	-8.652581890932833364e-01
8.664018004267218132e+00	1.379828382341320991e-01	-4.382411693633801342e+00	-6.770156470963134554e-01
8.137681811574555724e+00	-1.938298103600749889e-01	7.113248597530688500e+00	1.108771967978444961e-01
-4.082520773191396835e+00	6.501822936519717766e-01	9.392202454982845339e+00	-3.132676396393545004e-01
-3.644966307701774433e+00	1.790370231509960663e-02	-9.518015541511505972e+00	1.770792301276156999e-01
-4.996736110266964737e+00	2.068262839536649522e-01	-2.976266774390660341e+00	-1.897995455232050765e-01
5.504413026394600728e+00	5.976153627021070225e-01	-3.181951986195803439e-01	-6.219030972399355178e-02
-1.694364547850837788e+00	1.053829438538102931e-01	-3.853808549531325678e+00	-8.131795631363161747e-02
-2.229874681404165671e+00	-3.342339231407624456e-01	-4.886570067986490074e+00	2.650124928888046294e-01
7.155110532941447055e+00	3.801357581675352537e-01	1.457556710625053320e+00	-2.749767133079231707e-01
-8.220544635258004718e+00	-3.024431350988716072e-01	4.288250186768546079e+00	-1.182830611303011502e-02
2.479165711346306367e+00	3.722982271955283667e-02	-6.249109464608577635e-01	-2.751426109851475288e-01
-9.798972828238435184e+00	-4.034885577143007551e-02	9.450811776189262048e+00	-2.465805037886346640e-01
-5.749661020027434510e+00	2.586981245862358947e-02	5.378715901827314738e+00	-5.489200361152567209e-02
-6.627521216969512352e+00	3.502095821349711646e-01	-5.997918637249844309e+00	5.944208640130503596e-02
4.304202490706952489e+00	-3.555810260415072088e-01	5.372011291908181718e+00	-2.577111015364771940e-01
6.371324797978410004e+00	-7.475094395278623904e-02	-2.304434346880779305e+00	-2.328918453298994828e-01
-4.991929550223413337e+00	-2.210529393998789394e-01	3.554376751503759202e+00	-3.553355293398460790e-01
-5.413070775337242679e+00	2.070866227829387951e-01	5.630617077972555506e+00	-1.497264547065847995e-01
-9.186146455879014017e-01	-1.390916048702381738e-02	-4.715085515667600369e+00	1.636942063735708497e-01
3.088154659399965141e+00	1.454100797537607181e-01	7.281735881170830815e+00	6.184506546830860485e-02
3.596330422289486073e+00	-4.032239911507770058e-01	4.921023910452289485e+00	-1.928133122087543061e-01
2.891860401130938119e+00	-1.321719870169969502e-01	1.825802351928613287e+00	3.185603784223735024e-01
-2.943270931608915841e+00	-3.600716807343448678e-01	9.898753837177689974e+00	-5.272386680971091061e-02
-5.257627903861804342e+00	-3.270621068691085820e-01	4.247948519685081692e+00	-1.628256158392488162e-01
-3.414661594271407807e+00	4.524512313203441494e-01	8.383012230530805908e+00	-1.143243378402039045e-01
-2.042412621551279894e+00	1.196772416336633164e-02	-1.828438382558904340e+00	1.386819610135728992e-02
7.423859588843414237e+00	1.163470207954666324e-01	-6.543740163357797179e+00	3.937952028564473822e-02
8.047019368381494786e+00	-6.075720146248927422e-01	-3.481581015070279950e+00	-6.986219283780287226e-01
-9.981700979492465819e+00	4.275335217773917895e-01	-7.307133918892976254e+00	4.952142299044826612e-01
8.394796329403172663e+00	1.689909877093574153e-01	6.849087227245071574e+00	3.065075300068776931e-01
3.685709367203720443e+00	6.582588738580298360e-01	4.169184737340978941e+00	-2.636347640871683148e-02
4.342727551794497209e+00	2.085915977237572105e-01	-8.902513566714786108e+00	-1.772228457206450258e-03
-2.276348047101637739e+00	-2.307210287777021196e-01	-1.567459535594558417e+00	-5.068704381368362988e-01
-2.412070986261227290e+00	2.612764592687833454e-01	-1.020421748049534116e+00	4.742179555856581574e-01
-6.834686224315854375e+00	4.176037355294894837e-01	-1.215090278509910249e+00	-1.544349315420198154e-01
-8.147959827693895818e+00	-1.935880585792789377e-01	7.692936597225612516e+00	2.076317706662627882e-01
-2.001524441388943032e+00	1.689867771078855385e-01	-9.634453387583358008e+00	-1.021904838225496243e-01
-5.536663138574560605e+00	4.085446147070248731e-03	-4.959622508850020317e+00	-7.025169731201671985e-02
1.491961402777658652e+00	-2.067520011881938957e-01	-5.391533263302441092e+00	-6.624035373687650607e-02
-1.637864397881071854e+00	7.816909173730362051e-03	-7.364161557546301751e+00	-4.997562355772009607e-02
-4.853091873966618230e+00	-3.655833882252523259e-01	1.583472557124214974e+00	2.116429601459057230e-01
-9.758417347135951658e+00	7.856495946481846515e-02	7.037931041872010240e+00	-3.250703102697942160e-01
-8.000027599998521310e+00	-2.841970219158604927e-01	-4.297375540177478470e+00	3.556560942819559923e-01
6.684190654796648090e+00	-6.012181345527626286e-01	1.041295776674515450e+00	7.000440093581959677e-02
-9.689967439275683603e+00	-1.681940888565283121e-01	-9.909051872775561876e+00	-2.351150514951082793e-01
8.504012599730358390e-01	7.193993132930479595e-01	8.805801728289166519e+00	-6.174255728372033541e-02
-7.147150358062575037e+00	5.833515318017556267e-02	-4.411024428114238560e+00	1.681742881344406304e-01
-3.604797883902616240e-01	-2.433746954053614131e-01	8.216108139709664471e+00	-4.804244126915057089e-01
9.716390578842053927e+00	-6.435398161169779419e-02	-3.557995347494971483e+00	-2.588602019980005761e-02
-5.367499727266543452e+00	2.510947980387029030e-02	-5.103492486248105919e+00	-4.925854309235284667e-01
1.399377287130492142e-01	-2.270867319649112481e-01	4.491608940959291196e+00	-1.552077726091246057e-01
-6.053977284002987069e+00	1.268323489882313337e-03	2.455530594466859728e+00	-9.444862186574239094e-02
-6.994010380467079457e+00	-4.339809921095922340e-01	3.507608699530512908e+00	-4.563790230289460625e-01
-5.396374310148216225e+00	-5.168949945059416601e-02	6.198583402003198017e+00	-1.440414666064649685e-01
1.882157236634284692e+00	-2.616605093178006602e-01	-7.937204808919739563e+00	-6.040477997716705433e-02
-3.182183037859623198e+00	-9.472929571950727823e-02	4.896697144274126501e+00	3.996233588812262427e-01
9.228387964917670772e+00	5.163595342101228169e-01	9.470216089426465089e+00	1.714277208940291619e-01
7.055596771435229897e+00	-3.714773843496967792e-02	-7.378569319519535874e+00	2.112604847233604255e-01
8.122581118041955150e+00	7.900536501090517361e-02	-1.019992015445918021e+01	3.024603835092109505e-01
4.429434689620759258e-01	1.006790228319136560e-01	-3.676157933789516719e+00	1.038063302156974205e-01
1.682646400188807956e+00	-8.207073029616883397e-02	-3.822786566777402584e+00	-6.459864331225219358e-02
2.992882243978031376e+00	3.233774973262997562e-03	-9.521614492350956027e+00	1.638717631807622699e-01
-1.596836992167008695e+00	-3.313839568802717794e-01	-6.489223505824205596e+00	-5.752431789599502521e-01
2.370517983227383441e-01	-1.756792761516891288e-01	8.809520076022980817e+00	1.837048503264010757e-01
8.789547421896060087e+00	8.674565028095099564e-03	-5.922860638632725383e+00	2.657226062321735305e-01
4.301860455981248998e-01	5.545911088891338769e-01	-8.804854891811539908e-01	-5.446517707098332828e-01
-6.724633829113857431e+00	2.060441260965433508e-01	3.951809634669881888e+00	3.442213875295697667e-01
1.456394319505654122e+00	9.034247361665831422e-03	-2.147763327779648179e+00	-3.819372646498709334e-01
8.312239635327589582e-02	5.509430098061107728e-01	4.364183961803970391e+00	2.338965780323126187e-01
2.295322824823988750e+00	1.366231929181639937e-01	5.386273755122230611e+00	1.860204077978250548e-01
-3.477696348922536984e+00	2.868030370429064391e-01	5.765110482334435460e+00	-2.983426235744499611e-01
-2.016016188695655575e+00	-1.306898348615275485e-01	-8.104273106003363480e+00	2.883423874288427169e-01
-4.981056504063973378e+00	3.740988977143543948e-01	-6.546222312593324766e+00	-4.687022751187124026e-02
-2.682374459828029689e+00	5.787876533562700404e-02	-5.157587970294208901e+00	5.317355238695128505e-04
-1.154620151096728692e-01	3.677592425771240847e-02	6.000560108058023978e+00	-2.891263012701970614e-01
7.762322141332843373e+00	-9.214834579322186969e-02	-9.661614591944749364e+00	-3.651245653207090269e-01
5.352591576373865401e+00	3.337274023167928205e-01	9.470815122779606909e+00	2.477876282925025875e-01
-6.151342322996173451e+00	3.632701285743833441e-01	2.959197434476049438e+00	-4.537414734445207043e-01
2.220648400530755850e+00	-4.263991552556580964e-04	-4.813497196809967349e+00	-1.448445719519301893e-02
8.197502940591776976e+00	-2.012393795471212332e-01	9.258130730708709066e+00	4.425953194056570644e-02
-6.936034426370508044e+00	4.537214031099231354e-02	7.388899940922104115e+00	-2.306584296411250679e-01
6.641839564815091634e+00	-2.318823254345236951e-01	1.479518070038120303e+00	-3.116210689883973095e-01
2.407608396005220364e+00	2.626558024206528397e-01	-1.435459956277233884e+00	-3.852184623514272044e-01
1.229730919318537952e-01	4.062602300311252135e-01	-6.629630174595639858e-01	-2.052525311851355616e-01
-8.996951609102962877e+00	4.865272521679232520e-01	4.131289509341965704e+00	1.308597904347501110e-02
1.578955819710249342e+00	7.537642333957388086e-02	2.758009700618130111e+00	1.407168873289879329e-01
-4.274911007861236456e+00	-6.403195385319436495e-02	-1.209551008080719026e+00	1.349963358171117900e-01
4.010596825972788437e+00	3.728146006241342403e-01	-7.024797636212229079e+00	4.854144438125461702e-01
9.889715801695567521e+00	2.279599633266266856e-01	-7.473199348093725547e+00	6.707671971319336679e-01
-7.628090076867532154e+00	-5.629711288464996910e-01	5.736680937339397879e+00	1.590022360583147054e-01
6.264787896460448202e+00	3.615955424324499012e-02	-9.660745658349776832e+00	3.246333560040895461e-01
-1.300292321745717405e+00	-6.467318819414044073e-01	-7.722246608657275857e+00	4.981042195937489953e-02
3.573627653941132465e+00	-2.974252171353168953e-02	-9.753336236901793965e-01	1.163775564253715783e-01
6.430037924948242889e+00	3.417719269348396677e-02	5.496340296125050706e+00	9.256855925339017854e-02
-1.944486250716848552e+00	-3.298565515061502307e-01	2.454411594884721382e+00	1.357780377909734437e-01
1.964188799649316586e+00	-2.995433660381639166e-03	-4.800026746263863053e+00	-2.551434770649272862e-02
-6.862714586928063909e+00	-1.578815177512647161e-01	-4.410317074853353780e+00	-1.469992820487659446e-01
-2.515517221093360956e+00	1.840877281368300811e-01	6.080172107978528473e+00	-2.452471476733073530e-01
-2.894978043542895119e+00	-1.090077801650651303e-03	4.767621229484050538e+00	2.203491832128451067e-01
8.378324505251498522e+00	-3.949291912138892108e-02	-1.286335314297904375e+00	3.415743604285448876e-01
3.374787879976469007e+00	4.113748895756971224e-01	2.402433683162842115e+00	-2.077592073689371321e-01
-7.624282917269102899e-01	-1.265153474305310936e-02	-6.506966979936184003e+00	-3.094332392535609211e-01
-2.465252436981430151e+00	-2.635813312422230839e-02	5.409144847534823164e+00	7.132206163043317004e-02
-5.663337032916613722e+00	7.602941891379753070e-01	-4.556743836997346087e+00	1.260398032426093481e-02
-1.944352717379598472e+00	-3.304190723568613541e-01	-5.257080918022874805e+00	-3.444101973582969212e-01
-7.964220991934209959e-01	-4.574041569413171693e-02	6.443669054749718406e+00	2.193212394366438056e-01
-1.789345750635807475e+00	2.318211764240622474e-01	3.724652239178459556e+00	-3.442039753191762363e-01
2.617558746673535275e+00	1.061645662584334432e-01	-2.062593781197094245e+00	4.104681336249330070e-01
-1.595492883877765444e-01	-2.437478409439349514e-01	-9.563721505632337028e+00	-9.263483607910558137e-02
-1.815385272275456874e+00	1.373352939502384129e-01	-7.815532102350634780e+00	1.890050864993563506e-01
3.409593005069296190e+00	-1.153025663565974690e-01	5.048976155407196131e+00	-1.231851401227590237e-01
-4.438740162485443896e+00	-2.690706990027451062e-01	1.273310861277065387e+00	2.237268148474749405e-02
9.959791428113820899e+00	2.422226843041888900e-01	-3.156712640327161701e+00	4.625381576503166392e-01
4.855428607363991844e+00	-9.650588389268029144e-02	5.107808175383873994e+00	1.621758388288669847e-02
-4.364366853335836183e+00	3.832715560350610229e-01	-2.445535292601338506e-01	-6.051697934746521623e-01
9.894825499125840196e+00	-8.400200246490940534e-03	1.580814018660789966e+00	-7.676029165717383751e-02
8.912363898004077356e+00	-1.798666988734111405e-01	2.063808336708043978e+00	-1.335662557606673850e-01
-7.790241199033367536e-01	2.427964678871375251e-02	2.536346010228216485e-01	-9.624731592932009305e-02
7.046047190746637767e+00	2.547768859770391248e-01	9.894034622660045075e-01	7.189487806290800753e-01
